Lat, Lon
39.762841,-109.300536
39.773932,-109.163583
39.784917,-109.026602
39.795794,-108.889592
39.806565,-108.752553
39.817228,-108.615486
39.827784,-108.478391
39.838234,-108.341269
39.848576,-108.204119
39.858811,-108.066942
39.86894,-107.929738
39.878961,-107.792508
39.888875,-107.655251
39.898681,-107.517968
39.908381,-107.38066
39.917974,-107.243326
39.927459,-107.105967
39.936837,-106.968583
39.946108,-106.831174
39.955272,-106.693741
39.964328,-106.556284
39.973278,-106.418803
39.98212,-106.281298
39.990855,-106.14377
39.999482,-106.006219
40.008002,-105.868646
40.016415,-105.73105
40.024721,-105.593432
40.032919,-105.455792
40.04101,-105.31813
40.048993,-105.180447
40.05687,-105.042743
40.064638,-104.905018
40.0723,-104.767273
40.079854,-104.629508
40.0873,-104.491723
40.094639,-104.353918
40.101871,-104.216093
40.108995,-104.07825
40.116012,-103.940388
40.122922,-103.802507
40.129723,-103.664608
40.136418,-103.526691
40.143005,-103.388756
40.149484,-103.250804
37.572408,-126.530091
37.596996,-126.39881
37.62148,-126.267468
37.645861,-126.136067
37.670139,-126.004607
37.694314,-125.873087
37.718385,-125.741507
37.742352,-125.609869
37.766216,-125.478172
37.789977,-125.346417
37.813634,-125.214603
37.837187,-125.082731
37.860637,-124.950802
37.883983,-124.818814
37.907225,-124.686769
37.930363,-124.554667
37.953398,-124.422508
37.976328,-124.290292
37.999155,-124.158019
38.021878,-124.02569
38.044496,-123.893305
38.067011,-123.760863
38.089422,-123.628366
38.111728,-123.495814
38.133931,-123.363206
38.156029,-123.230543
38.178023,-123.097825
38.199912,-122.965053
38.221698,-122.832226
38.243379,-122.699344
38.264956,-122.566409
38.286428,-122.43342
38.307796,-122.300378
38.329059,-122.167282
38.350218,-122.034133
38.371272,-121.900931
38.392222,-121.767677
38.413067,-121.63437
38.433807,-121.501011
38.454443,-121.3676
38.474974,-121.234137
38.4954,-121.100623
38.515722,-120.967057
38.535938,-120.83344
38.55605,-120.699773
38.576057,-120.566055
38.595959,-120.432287
38.615756,-120.298468
38.635447,-120.1646
38.655034,-120.030682
38.674516,-119.896714
38.693893,-119.762697
38.713164,-119.628632
38.732331,-119.494517
38.751392,-119.360354
38.770348,-119.226143
38.789199,-119.091884
38.807944,-118.957577
38.826585,-118.823223
38.845119,-118.688821
38.863549,-118.554372
38.881873,-118.419877
38.900092,-118.285335
38.918205,-118.150746
38.936212,-118.016111
38.954114,-117.881431
38.971911,-117.746705
38.989602,-117.611933
39.007187,-117.477117
39.024667,-117.342255
39.042041,-117.207349
39.05931,-117.072399
39.076472,-116.937404
39.093529,-116.802366
39.11048,-116.667283
39.127326,-116.532158
39.144065,-116.396989
39.160699,-116.261777
39.177226,-116.126523
39.193648,-115.991226
39.209964,-115.855887
39.226174,-115.720507
39.242278,-115.585084
39.258276,-115.44962
39.274168,-115.314115
39.289954,-115.178569
39.305633,-115.042983
39.321207,-114.907356
39.336674,-114.771689
39.352036,-114.635982
39.367291,-114.500235
39.38244,-114.364449
39.397482,-114.228624
39.412419,-114.09276
39.427249,-113.956857
39.441972,-113.820916
39.45659,-113.684937
39.471101,-113.54892
39.485506,-113.412865
39.499804,-113.276773
39.513996,-113.140644
39.528081,-113.004479
39.54206,-112.868276
39.555933,-112.732038
39.569699,-112.595763
39.583358,-112.459453
39.596911,-112.323107
39.610358,-112.186726
39.623697,-112.050309
39.636931,-111.913859
39.650057,-111.777373
39.663077,-111.640854
39.67599,-111.5043
39.688797,-111.367713
39.701496,-111.231093
39.714089,-111.094439
39.726576,-110.957753
39.738955,-110.821034
39.751228,-110.684282
39.763394,-110.547499
39.775453,-110.410683
39.787405,-110.273837
39.79925,-110.136959
39.810989,-110.00005
39.82262,-109.86311
39.834145,-109.726139
39.845562,-109.589139
39.856873,-109.452109
39.868077,-109.315049
39.879174,-109.177959
39.890164,-109.040841
39.901046,-108.903693
39.911822,-108.766518
39.922491,-108.629313
39.933052,-108.492081
39.943507,-108.354821
39.953854,-108.217534
39.964094,-108.080219
39.974227,-107.942878
39.984253,-107.805509
39.994172,-107.668115
40.003984,-107.530694
40.013688,-107.393248
40.023285,-107.255776
40.032775,-107.118278
40.042158,-106.980756
40.051434,-106.843209
40.060602,-106.705637
40.069663,-106.568042
40.078616,-106.430422
40.087463,-106.292779
40.096202,-106.155113
40.104833,-106.017423
40.113358,-105.879711
40.121775,-105.741976
40.130084,-105.604219
40.138286,-105.46644
40.146381,-105.328639
40.154369,-105.190817
40.162249,-105.052974
40.170021,-104.91511
40.177686,-104.777225
40.185244,-104.63932
40.192694,-104.501395
40.200037,-104.363451
40.207272,-104.225487
40.2144,-104.087504
40.22142,-103.949502
40.228333,-103.811481
40.235138,-103.673443
40.241835,-103.535386
40.248425,-103.397311
40.254908,-103.259219
37.67641,-126.561208
37.701011,-126.429807
37.725509,-126.298345
37.749903,-126.166824
37.774194,-126.035243
37.798382,-125.903602
37.822465,-125.771902
37.846446,-125.640142
37.870323,-125.508324
37.894096,-125.376447
37.917765,-125.244512
37.941331,-125.112518
37.964793,-124.980466
37.988152,-124.848357
38.011406,-124.71619
38.034557,-124.583965
38.057603,-124.451683
38.080546,-124.319344
38.103385,-124.186948
38.12612,-124.054496
38.14875,-123.921988
38.171277,-123.789423
38.193699,-123.656802
38.216018,-123.524126
38.238232,-123.391394
38.260342,-123.258607
38.282347,-123.125765
38.304248,-122.992868
38.326045,-122.859916
38.347737,-122.72691
38.369325,-122.59385
38.390809,-122.460736
38.412188,-122.327569
38.433462,-122.194348
38.454632,-122.061073
38.475698,-121.927746
38.496658,-121.794365
38.517514,-121.660933
38.538265,-121.527447
38.558912,-121.39391
38.579453,-121.260321
38.59989,-121.12668
38.620222,-120.992988
38.640449,-120.859244
38.660571,-120.72545
38.680588,-120.591604
38.7005,-120.457709
38.720307,-120.323763
38.74001,-120.189767
38.759606,-120.055721
38.779098,-119.921625
38.798485,-119.787481
38.817767,-119.653287
38.836943,-119.519044
38.856014,-119.384753
38.87498,-119.250413
38.89384,-119.116025
38.912595,-118.981589
38.931245,-118.847106
38.949789,-118.712575
38.968228,-118.577997
38.986561,-118.443372
39.004789,-118.3087
39.022911,-118.173982
39.040928,-118.039217
39.058839,-117.904407
39.076645,-117.76955
39.094345,-117.634649
39.111939,-117.499702
39.129428,-117.36471
39.146811,-117.229673
39.164088,-117.094592
39.181259,-116.959466
39.198325,-116.824296
39.215284,-116.689083
39.232138,-116.553826
39.248886,-116.418526
39.265528,-116.283183
39.282064,-116.147797
39.298494,-116.012368
39.314818,-115.876897
39.331036,-115.741384
39.347148,-115.60583
39.363154,-115.470234
39.379054,-115.334596
39.394848,-115.198918
39.410535,-115.063198
39.426117,-114.927438
39.441592,-114.791638
39.456961,-114.655798
39.472224,-114.519918
39.48738,-114.383999
39.50243,-114.24804
39.517374,-114.112043
39.532211,-113.976007
39.546943,-113.839932
39.561567,-113.703819
39.576086,-113.567668
39.590497,-113.431479
39.604803,-113.295253
39.619002,-113.15899
39.633094,-113.02269
39.64708,-112.886353
39.66096,-112.749979
39.674732,-112.61357
39.688399,-112.477125
39.701958,-112.340644
39.715411,-112.204128
39.728757,-112.067576
39.741997,-111.93099
39.75513,-111.79437
39.768156,-111.657715
39.781076,-111.521026
39.793889,-111.384303
39.806595,-111.247546
39.819194,-111.110757
39.831686,-110.973934
39.844072,-110.837079
39.85635,-110.700192
39.868522,-110.563272
39.880587,-110.42632
39.892545,-110.289337
39.904396,-110.152322
39.916141,-110.015277
39.927778,-109.8782
39.939308,-109.741093
39.950731,-109.603955
39.962048,-109.466788
39.973257,-109.329591
39.984359,-109.192364
39.995354,-109.055109
40.006242,-108.917824
40.017023,-108.78051
40.027697,-108.643169
40.038264,-108.505799
40.048723,-108.368401
40.059075,-108.230976
40.069321,-108.093523
40.079459,-107.956044
40.08949,-107.818538
40.099413,-107.681005
40.10923,-107.543446
40.118939,-107.405861
40.12854,-107.268251
40.138035,-107.130615
40.147422,-106.992954
40.156702,-106.855269
40.165875,-106.717558
40.17494,-106.579824
40.183898,-106.442066
40.192749,-106.304284
40.201492,-106.166478
40.210128,-106.028649
40.218656,-105.890798
40.227077,-105.752924
40.235391,-105.615028
40.243597,-105.477109
40.251696,-105.339169
40.259687,-105.201208
40.267571,-105.063225
40.275347,-104.925221
40.283016,-104.787197
40.290577,-104.649153
40.298031,-104.511088
40.305377,-104.373004
40.312616,-104.2349
40.319747,-104.096777
40.32677,-103.958635
40.333686,-103.820474
40.340495,-103.682295
40.347196,-103.544098
40.353789,-103.405884
40.360274,-103.267651
37.780362,-126.592386
37.804976,-126.460864
37.829487,-126.329282
37.853894,-126.19764
37.878198,-126.065938
37.902398,-125.934176
37.926495,-125.802355
37.950488,-125.670474
37.974378,-125.538535
37.998164,-125.406536
38.021846,-125.274479
38.045424,-125.142363
38.068899,-125.010189
38.092269,-124.877957
38.115536,-124.745667
38.138699,-124.61332
38.161758,-124.480915
38.184712,-124.348453
38.207563,-124.215935
38.23031,-124.083359
38.252953,-123.950727
38.275491,-123.818038
38.297925,-123.685294
38.320255,-123.552494
38.342481,-123.419638
38.364602,-123.286726
38.386619,-123.15376
38.408532,-123.020738
38.43034,-122.887662
38.452044,-122.754531
38.473643,-122.621346
38.495138,-122.488106
38.516528,-122.354813
38.537813,-122.221466
38.558994,-122.088066
38.58007,-121.954613
38.601042,-121.821107
38.621908,-121.687547
38.64267,-121.553936
38.663327,-121.420272
38.683879,-121.286556
38.704327,-121.152789
38.724669,-121.018969
38.744907,-120.885099
38.765039,-120.751177
38.785067,-120.617204
38.804989,-120.483181
38.824806,-120.349107
38.844518,-120.214984
38.864125,-120.08081
38.883627,-119.946586
38.903024,-119.812313
38.922315,-119.677991
38.941501,-119.54362
38.960582,-119.409199
38.979557,-119.274731
38.998427,-119.140214
39.017192,-119.005649
39.035851,-118.871036
39.054405,-118.736376
39.072853,-118.601668
39.091196,-118.466913
39.109433,-118.332112
39.127564,-118.197264
39.14559,-118.062369
39.16351,-117.927428
39.181325,-117.792442
39.199034,-117.657409
39.216637,-117.522332
39.234134,-117.387209
39.251526,-117.252041
39.268812,-117.116829
39.285992,-116.981572
39.303066,-116.846271
39.320034,-116.710926
39.336896,-116.575538
39.353653,-116.440106
39.370303,-116.304631
39.386847,-116.169113
39.403285,-116.033552
39.419618,-115.897949
39.435844,-115.762304
39.451964,-115.626617
39.467978,-115.490888
39.483886,-115.355118
39.499687,-115.219306
39.515382,-115.083454
39.530972,-114.947561
39.546454,-114.811628
39.561831,-114.675655
39.577101,-114.539641
39.592265,-114.403588
39.607323,-114.267496
39.622274,-114.131365
39.637119,-113.995195
39.651857,-113.858986
39.666489,-113.722739
39.681015,-113.586454
39.695434,-113.45013
39.709746,-113.31377
39.723952,-113.177372
39.738051,-113.040937
39.752044,-112.904465
39.76593,-112.767957
39.77971,-112.631413
39.793383,-112.494833
39.806949,-112.358216
39.820409,-112.221565
39.833762,-112.084878
39.847008,-111.948156
39.860147,-111.8114
39.87318,-111.674609
39.886106,-111.537784
39.898925,-111.400926
39.911637,-111.264033
39.924242,-111.127108
39.936741,-110.990149
39.949132,-110.853157
39.961417,-110.716133
39.973595,-110.579077
39.985665,-110.441989
39.997629,-110.304869
40.009486,-110.167717
40.021236,-110.030534
40.032879,-109.893321
40.044415,-109.756077
40.055844,-109.618802
40.067165,-109.481497
40.07838,-109.344163
40.089488,-109.206799
40.100488,-109.069405
40.111381,-108.931983
40.122167,-108.794532
40.132846,-108.657052
40.143418,-108.519544
40.153883,-108.382009
40.16424,-108.244445
40.17449,-108.106855
40.184633,-107.969237
40.194669,-107.831592
40.204597,-107.693921
40.214418,-107.556224
40.224132,-107.4185
40.233739,-107.280751
40.243238,-107.142977
40.25263,-107.005177
40.261914,-106.867353
40.271091,-106.729504
40.280161,-106.59163
40.289123,-106.453733
40.297978,-106.315811
40.306725,-106.177867
40.315365,-106.039899
40.323898,-105.901908
40.332323,-105.763894
40.34064,-105.625858
40.34885,-105.487801
40.356953,-105.349721
40.364948,-105.21162
40.372836,-105.073497
40.380616,-104.935354
40.388288,-104.79719
40.395853,-104.659005
40.40331,-104.5208
40.41066,-104.382576
40.417902,-104.244332
40.425037,-104.106069
40.432063,-103.967787
40.438983,-103.829486
40.445794,-103.691166
40.452498,-103.552829
40.459095,-103.414474
40.465583,-103.276101
37.884263,-126.623625
37.90889,-126.491982
37.933414,-126.36028
37.957834,-126.228517
37.982151,-126.096693
38.006364,-125.96481
38.030474,-125.832868
38.054479,-125.700865
38.078381,-125.568804
38.10218,-125.436683
38.125874,-125.304504
38.149465,-125.172266
38.172952,-125.03997
38.196335,-124.907615
38.219614,-124.775203
38.242789,-124.642732
38.26586,-124.510205
38.288827,-124.37762
38.31169,-124.244977
38.334448,-124.112278
38.357103,-123.979522
38.379653,-123.84671
38.402099,-123.713841
38.42444,-123.580917
38.446677,-123.447936
38.46881,-123.314901
38.490839,-123.181809
38.512763,-123.048663
38.534582,-122.915461
38.556297,-122.782205
38.577908,-122.648895
38.599413,-122.51553
38.620815,-122.382111
38.642111,-122.248639
38.663303,-122.115113
38.68439,-121.981533
38.705372,-121.8479
38.726249,-121.714215
38.747022,-121.580477
38.76769,-121.446686
38.788252,-121.312844
38.80871,-121.178949
38.829063,-121.045002
38.849311,-120.911004
38.869454,-120.776955
38.889491,-120.642855
38.909424,-120.508704
38.929251,-120.374502
38.948973,-120.24025
38.96859,-120.105948
38.988102,-119.971596
39.007509,-119.837195
39.02681,-119.702744
39.046005,-119.568244
39.065096,-119.433695
39.084081,-119.299097
39.10296,-119.164451
39.121734,-119.029756
39.140403,-118.895014
39.158966,-118.760224
39.177424,-118.625387
39.195776,-118.490502
39.214022,-118.35557
39.232162,-118.220592
39.250197,-118.085567
39.268127,-117.950496
39.28595,-117.815378
39.303668,-117.680215
39.32128,-117.545007
39.338786,-117.409753
39.356186,-117.274454
39.373481,-117.13911
39.390669,-117.003722
39.407752,-116.86829
39.424729,-116.732813
39.441599,-116.597293
39.458364,-116.461729
39.475023,-116.326122
39.491575,-116.190472
39.508022,-116.054779
39.524362,-115.919043
39.540596,-115.783265
39.556724,-115.647446
39.572746,-115.511584
39.588662,-115.375681
39.604471,-115.239736
39.620174,-115.103751
39.635771,-114.967725
39.651261,-114.831658
39.666646,-114.695551
39.681923,-114.559404
39.697095,-114.423217
39.71216,-114.286991
39.727118,-114.150726
39.741971,-114.014421
39.756716,-113.878078
39.771355,-113.741697
39.785888,-113.605277
39.800314,-113.468819
39.814633,-113.332324
39.828846,-113.195791
39.842953,-113.059222
39.856952,-112.922615
39.870845,-112.785971
39.884631,-112.649292
39.898311,-112.512576
39.911884,-112.375824
39.92535,-112.239037
39.938709,-112.102215
39.951962,-111.965357
39.965108,-111.828465
39.978147,-111.691538
39.991079,-111.554577
40.003904,-111.417582
40.016622,-111.280554
40.029234,-111.143491
40.041738,-111.006396
40.054136,-110.869268
40.066427,-110.732107
40.07861,-110.594914
40.090687,-110.457689
40.102657,-110.320432
40.114519,-110.183143
40.126275,-110.045823
40.137923,-109.908472
40.149465,-109.771091
40.160899,-109.633679
40.172226,-109.496236
40.183446,-109.358764
40.194559,-109.221262
40.205565,-109.083731
40.216463,-108.946171
40.227255,-108.808582
40.237939,-108.670964
40.248516,-108.533318
40.258985,-108.395644
40.269348,-108.257942
40.279603,-108.120213
40.289751,-107.982457
40.299791,-107.844674
40.309724,-107.706864
40.31955,-107.569028
40.329268,-107.431165
40.338879,-107.293277
40.348383,-107.155364
40.357779,-107.017425
40.367068,-106.879461
40.37625,-106.741473
40.385324,-106.60346
40.39429,-106.465423
40.403149,-106.327363
40.411901,-106.189278
40.420545,-106.051171
40.429082,-105.91304
40.437511,-105.774887
40.445832,-105.636711
40.454046,-105.498514
40.462153,-105.360294
40.470151,-105.222053
40.478043,-105.08379
40.485826,-104.945507
40.493502,-104.807202
40.501071,-104.668878
40.508532,-104.530533
40.515885,-104.392168
40.523131,-104.253783
40.530268,-104.11538
40.537299,-103.976957
40.544221,-103.838515
40.551036,-103.700055
40.557743,-103.561577
40.564343,-103.423081
40.570834,-103.284568
37.988112,-126.654924
38.012752,-126.523161
38.037289,-126.391337
38.061722,-126.259453
38.086052,-126.127508
38.110278,-125.995504
38.1344,-125.86344
38.158419,-125.731316
38.182333,-125.599132
38.206144,-125.46689
38.229851,-125.334588
38.253454,-125.202228
38.276953,-125.069809
38.300349,-124.937331
38.32364,-124.804796
38.346827,-124.672202
38.36991,-124.539551
38.392889,-124.406843
38.415763,-124.274077
38.438534,-124.141254
38.4612,-124.008374
38.483762,-123.875438
38.506219,-123.742445
38.528573,-123.609396
38.550821,-123.476291
38.572966,-123.34313
38.595005,-123.209914
38.616941,-123.076642
38.638772,-122.943316
38.660498,-122.809934
38.682119,-122.676498
38.703636,-122.543008
38.725048,-122.409463
38.746356,-122.275865
38.767558,-122.142212
38.788656,-122.008506
38.809649,-121.874747
38.830537,-121.740935
38.85132,-121.60707
38.871999,-121.473153
38.892572,-121.339183
38.91304,-121.205161
38.933403,-121.071087
38.953661,-120.936961
38.973814,-120.802784
38.993862,-120.668556
39.013805,-120.534277
39.033642,-120.399947
39.053374,-120.265567
39.073001,-120.131137
39.092523,-119.996656
39.111939,-119.862126
39.13125,-119.727546
39.150455,-119.592917
39.169555,-119.458239
39.18855,-119.323512
39.207439,-119.188736
39.226223,-119.053912
39.244901,-118.91904
39.263473,-118.78412
39.28194,-118.649152
39.300301,-118.514138
39.318556,-118.379075
39.336706,-118.243967
39.35475,-118.108811
39.372688,-117.973609
39.390521,-117.838361
39.408247,-117.703067
39.425868,-117.567727
39.443383,-117.432342
39.460792,-117.296912
39.478095,-117.161437
39.495292,-117.025917
39.512383,-116.890352
39.529368,-116.754744
39.546247,-116.619092
39.56302,-116.483396
39.579687,-116.347656
39.596248,-116.211873
39.612702,-116.076048
39.629051,-115.94018
39.645293,-115.804269
39.661429,-115.668316
39.677458,-115.532321
39.693382,-115.396285
39.709199,-115.260207
39.72491,-115.124088
39.740514,-114.987929
39.756013,-114.851728
39.771404,-114.715487
39.78669,-114.579206
39.801868,-114.442886
39.816941,-114.306525
39.831907,-114.170126
39.846766,-114.033687
39.861519,-113.897209
39.876165,-113.760693
39.890705,-113.624138
39.905138,-113.487546
39.919464,-113.350916
39.933684,-113.214248
39.947797,-113.077543
39.961804,-112.940801
39.975703,-112.804022
39.989496,-112.667207
40.003183,-112.530355
40.016762,-112.393468
40.030235,-112.256545
40.043601,-112.119586
40.05686,-111.982593
40.070012,-111.845564
40.083057,-111.708501
40.095995,-111.571404
40.108827,-111.434272
40.121551,-111.297107
40.134169,-111.159908
40.146679,-111.022676
40.159083,-110.885411
40.17138,-110.748113
40.183569,-110.610783
40.195652,-110.473421
40.207627,-110.336026
40.219495,-110.1986
40.231256,-110.061143
40.242911,-109.923654
40.254457,-109.786135
40.265897,-109.648585
40.27723,-109.511005
40.288455,-109.373395
40.299574,-109.235755
40.310585,-109.098086
40.321488,-108.960387
40.332285,-108.82266
40.342974,-108.684904
40.353556,-108.547119
40.36403,-108.409307
40.374398,-108.271466
40.384658,-108.133599
40.39481,-107.995704
40.404856,-107.857781
40.414793,-107.719833
40.424624,-107.581857
40.434347,-107.443856
40.443963,-107.305829
40.453471,-107.167776
40.462872,-107.029698
40.472165,-106.891595
40.481351,-106.753467
40.490429,-106.615315
40.4994,-106.477138
40.508263,-106.338938
40.517019,-106.200713
40.525667,-106.062466
40.534207,-105.924196
40.54264,-105.785902
40.550966,-105.647587
40.559184,-105.509249
40.567294,-105.370889
40.575297,-105.232507
40.583192,-105.094104
40.590979,-104.95568
40.598659,-104.817235
40.606231,-104.67877
40.613695,-104.540285
40.621052,-104.401779
40.628301,-104.263254
40.635442,-104.12471
40.642476,-103.986146
40.649401,-103.847564
40.656219,-103.708963
40.66293,-103.570343
40.669532,-103.431706
40.676027,-103.293052
38.09191,-126.686284
38.116563,-126.5544
38.141113,-126.422455
38.165559,-126.29045
38.189901,-126.158384
38.21414,-126.026258
38.238275,-125.894071
38.262306,-125.761825
38.286233,-125.62952
38.310056,-125.497155
38.333776,-125.364731
38.357391,-125.232248
38.380902,-125.099706
38.40431,-124.967106
38.427613,-124.834447
38.450812,-124.70173
38.473907,-124.568956
38.496898,-124.436123
38.519784,-124.303234
38.542567,-124.170287
38.565244,-124.037283
38.587818,-123.904222
38.610287,-123.771105
38.632652,-123.637931
38.654912,-123.504701
38.677068,-123.371415
38.699119,-123.238074
38.721065,-123.104677
38.742907,-122.971225
38.764645,-122.837718
38.786277,-122.704156
38.807805,-122.57054
38.829228,-122.436869
38.850546,-122.303144
38.87176,-122.169365
38.892869,-122.035533
38.913872,-121.901647
38.934771,-121.767708
38.955565,-121.633716
38.976253,-121.499671
38.996837,-121.365574
39.017316,-121.231425
39.037689,-121.097223
39.057957,-120.96297
39.078121,-120.828665
39.098179,-120.694309
39.118131,-120.559901
39.137979,-120.425443
39.157721,-120.290934
39.177358,-120.156375
39.196889,-120.021766
39.216315,-119.887106
39.235636,-119.752397
39.254851,-119.617639
39.27396,-119.482831
39.292964,-119.347975
39.311863,-119.213069
39.330656,-119.078115
39.349343,-118.943113
39.367925,-118.808063
39.386401,-118.672966
39.404771,-118.53782
39.423035,-118.402628
39.441194,-118.267388
39.459247,-118.132102
39.477194,-117.996769
39.495036,-117.861389
39.512771,-117.725964
39.5304,-117.590493
39.547924,-117.454976
39.565342,-117.319414
39.582653,-117.183807
39.599859,-117.048156
39.616958,-116.912459
39.633952,-116.776719
39.650839,-116.640934
39.66762,-116.505105
39.684295,-116.369233
39.700864,-116.233318
39.717327,-116.09736
39.733683,-115.961358
39.749933,-115.825315
39.766077,-115.689229
39.782115,-115.5531
39.798046,-115.416931
39.813871,-115.280719
39.82959,-115.144467
39.845202,-115.008173
39.860707,-114.871839
39.876107,-114.735464
39.891399,-114.599049
39.906586,-114.462594
39.921665,-114.326099
39.936638,-114.189564
39.951505,-114.052991
39.966265,-113.916379
39.980918,-113.779727
39.995465,-113.643038
40.009905,-113.50631
40.024239,-113.369545
40.038465,-113.232742
40.052585,-113.095901
40.066598,-112.959023
40.080505,-112.822109
40.094305,-112.685158
40.107997,-112.548171
40.121583,-112.411147
40.135062,-112.274088
40.148435,-112.136993
40.1617,-111.999863
40.174859,-111.862698
40.18791,-111.725499
40.200855,-111.588265
40.213692,-111.450996
40.226423,-111.313694
40.239046,-111.176359
40.251563,-111.038989
40.263973,-110.901587
40.276275,-110.764152
40.28847,-110.626684
40.300559,-110.489185
40.31254,-110.351653
40.324414,-110.214089
40.336181,-110.076494
40.34784,-109.938868
40.359393,-109.80121
40.370838,-109.663522
40.382176,-109.525804
40.393407,-109.388056
40.40453,-109.250278
40.415546,-109.11247
40.426455,-108.974633
40.437257,-108.836767
40.447951,-108.698872
40.458538,-108.560949
40.469018,-108.422998
40.47939,-108.285018
40.489655,-108.147011
40.499812,-108.008977
40.509862,-107.870916
40.519805,-107.732828
40.52964,-107.594713
40.539367,-107.456573
40.548988,-107.318406
40.5585,-107.180214
40.567905,-107.041996
40.577203,-106.903753
40.586393,-106.765485
40.595476,-106.627193
40.604451,-106.488877
40.613318,-106.350536
40.622078,-106.212172
40.63073,-106.073784
40.639275,-105.935374
40.647712,-105.79694
40.656041,-105.658484
40.664263,-105.520006
40.672377,-105.381505
40.680383,-105.242983
40.688282,-105.104439
40.696073,-104.965875
40.703757,-104.827289
40.711332,-104.688683
40.7188,-104.550057
40.72616,-104.41141
40.733412,-104.272744
40.740557,-104.134059
40.747594,-103.995354
40.754523,-103.85663
40.761344,-103.717888
40.768058,-103.579128
40.774663,-103.440349
40.781161,-103.301553
38.195655,-126.717705
38.220321,-126.5857
38.244884,-126.453634
38.269343,-126.321507
38.293698,-126.189319
38.317949,-126.057071
38.342097,-125.924763
38.36614,-125.792395
38.39008,-125.659967
38.413915,-125.527479
38.437647,-125.394933
38.461275,-125.262327
38.484798,-125.129662
38.508218,-124.996938
38.531533,-124.864156
38.554744,-124.731316
38.577851,-124.598417
38.600854,-124.465461
38.623752,-124.332448
38.646546,-124.199376
38.669236,-124.066248
38.691821,-123.933063
38.714301,-123.799821
38.736678,-123.666522
38.758949,-123.533167
38.781116,-123.399756
38.803179,-123.26629
38.825136,-123.132767
38.846989,-122.999189
38.868738,-122.865556
38.890381,-122.731869
38.91192,-122.598126
38.933354,-122.464329
38.954683,-122.330478
38.975908,-122.196572
38.997027,-122.062613
39.018041,-121.9286
39.03895,-121.794534
39.059755,-121.660415
39.080454,-121.526243
39.101048,-121.392018
39.121537,-121.257741
39.141921,-121.123411
39.162199,-120.98903
39.182372,-120.854597
39.20244,-120.720112
39.222403,-120.585576
39.242261,-120.450989
39.262013,-120.316352
39.281659,-120.181664
39.3012,-120.046925
39.320636,-119.912137
39.339966,-119.777298
39.359191,-119.64241
39.37831,-119.507473
39.397324,-119.372487
39.416231,-119.237451
39.435034,-119.102367
39.45373,-118.967235
39.472321,-118.832055
39.490806,-118.696826
39.509186,-118.56155
39.527459,-118.426227
39.545627,-118.290856
39.563689,-118.155439
39.581645,-118.019974
39.599495,-117.884464
39.617239,-117.748907
39.634877,-117.613304
39.652409,-117.477656
39.669835,-117.341962
39.687156,-117.206223
39.70437,-117.070439
39.721477,-116.93461
39.738479,-116.798737
39.755375,-116.66282
39.772164,-116.526859
39.788847,-116.390854
39.805424,-116.254806
39.821895,-116.118714
39.83826,-115.98258
39.854518,-115.846403
39.870669,-115.710183
39.886715,-115.573921
39.902654,-115.437618
39.918486,-115.301273
39.934213,-115.164886
39.949832,-115.028458
39.965345,-114.89199
39.980752,-114.75548
39.996052,-114.618931
40.011246,-114.482341
40.026333,-114.345712
40.041313,-114.209043
40.056187,-114.072334
40.070954,-113.935587
40.085615,-113.7988
40.100168,-113.661976
40.114615,-113.525113
40.128956,-113.388211
40.143189,-113.251273
40.157316,-113.114296
40.171336,-112.977283
40.185249,-112.840232
40.199055,-112.703145
40.212755,-112.566022
40.226347,-112.428862
40.239833,-112.291667
40.253211,-112.154435
40.266483,-112.017169
40.279648,-111.879867
40.292706,-111.742531
40.305656,-111.60516
40.3185,-111.467754
40.331237,-111.330315
40.343866,-111.192842
40.356389,-111.055336
40.368804,-110.917796
40.381113,-110.780223
40.393314,-110.642618
40.405408,-110.50498
40.417395,-110.367311
40.429274,-110.229609
40.441047,-110.091876
40.452712,-109.954111
40.46427,-109.816316
40.47572,-109.67849
40.487064,-109.540633
40.4983,-109.402746
40.509429,-109.26483
40.52045,-109.126883
40.531364,-108.988907
40.542171,-108.850902
40.55287,-108.712869
40.563462,-108.574807
40.573947,-108.436716
40.584324,-108.298598
40.594593,-108.160452
40.604756,-108.022278
40.61481,-107.884077
40.624757,-107.74585
40.634597,-107.607596
40.644329,-107.469315
40.653954,-107.331009
40.663471,-107.192676
40.672881,-107.054319
40.682183,-106.915936
40.691377,-106.777528
40.700464,-106.639096
40.709443,-106.500639
40.718315,-106.362158
40.727079,-106.223654
40.735735,-106.085126
40.744284,-105.946575
40.752725,-105.808
40.761058,-105.669404
40.769283,-105.530784
40.777401,-105.392143
40.785411,-105.25348
40.793314,-105.114796
40.801108,-104.97609
40.808795,-104.837364
40.816374,-104.698616
40.823846,-104.559849
40.831209,-104.421061
40.838465,-104.282254
40.845613,-104.143427
40.852653,-104.00458
40.859585,-103.865715
40.86641,-103.726832
40.873126,-103.58793
40.879735,-103.44901
40.886236,-103.310072
38.299348,-126.749187
38.324027,-126.617061
38.348603,-126.484873
38.373074,-126.352624
38.397442,-126.220315
38.421706,-126.087945
38.445866,-125.955514
38.469922,-125.823024
38.493874,-125.690473
38.517722,-125.557863
38.541466,-125.425193
38.565106,-125.292464
38.588641,-125.159676
38.612073,-125.026829
38.6354,-124.893924
38.658623,-124.760959
